“Good Fighters” and “Great Negotiators”: Donald Trump Is Weirdly Full of Praise for the Taliban, 3 hours ago, In April 2020, as the coronavirus was engulfing the U.S., then president Donald Trump declared at his then daily coronavirus briefing,..., https://www.vanityfair.com/news/2021/08/donald-trump-taliban-good-fighters-great-negotiators  
Capitol rioter: I am a Democrat who didn't support Trump, 6 days ago, 6 riot at the U.S. Capitol says he is a registered Democrat who wasn't a supporter of former President Donald Trump and found himself at the..., https://apnews.com/article/capitol-siege-3c2874023609f21e04c122cbc798d224  
The Trump-Biden Afghanistan blame game, 1 day ago, The Trump-Biden Afghanistan blame game. CNN's John Avlon analyzes the finger-pointing among political parties after Afghanistan fell to the..., https://www.cnn.com/videos/politics/2021/08/17/trump-biden-afghanistan-blame-game-reality-check-avlon-vpx.cnn  
Accountants Must Give the House Some of Trump’s Financial Data a Judge Rules., 1 week ago, WASHINGTON — Former President Donald J. Trump's accounting firm must give Congress his tax and other financial records from his time in the..., https://www.nytimes.com/2021/08/11/us/politics/trump-financial-data-subpoena-ruling.html  
Donald Trump Jr. says Taliban spokesman Zabihullah Mujahid is 'not wrong' after he criticized Facebook for censorship, 1 day ago, When it comes to claims that Facebook is engaged in censorship Donald Trump Jr. and Taliban spokesman Zabihullah Mujahid are in apparent..., https://www.yahoo.com/news/donald-trump-jr-says-taliban-190813074.html  
Biden points to deal negotiated by Trump to explain Afghanistan exit, 2 days ago, “When I came into office I inherited a deal that President Trump had negotiated with the Taliban” Biden said at the White House adding..., https://news.yahoo.com/biden-points-to-deal-negotiated-by-trump-to-explain-afghanistan-exit-215848097.html  
Bodybuilder photographed dragging officer during Capitol riot arrested, 22 hours ago, A bodybuilding Trump fan photographed dragging a police officer during the Capitol riot has been arrested after a monthslong hunt by internet..., https://www.businessinsider.com/bodybuilder-photographed-dragging-officer-during-capitol-riot-arrested-2021-8  
The full picture of Trump's attempted coup is only starting to emerge, 2 weeks ago, (CNN) President Donald Trump -- back in the final days of his presidency -- didn't exactly make a secret of his effort to overturn the..., https://www.cnn.com/2021/08/05/politics/what-matters-trump-doj-coup/index.html  
Election Officials Are Being Terrorized Over Trump’s Lies, 6 days ago, Amid unhinged attacks from Donald Trump last year Gabriel Sterling a top Republican election official in Georgia was forced to have..., https://www.vanityfair.com/news/2021/08/election-officials-are-being-terrorized-over-trumps-lies  
Texas loss alarms Trump advisers worried about party clout, 3 weeks ago, Susan Wright holds a campaign sign. Susan Wright former President Donald Trump's chosen candidate lost to another Republican in Tuesday's..., https://www.politico.com/news/2021/07/28/texas-loss-trump-republican-party-clout-501347  
The dirty little secret about Donald Trump's endorsement, 3 weeks ago, (CNN) To hear Donald Trump tell it his endorsement is the equivalent to a golden ticket to Congress. "88 and 2 (really 1) in ENDORSEMENTS..., https://www.cnn.com/2021/07/28/politics/donald-trump-susan-wright-jake-ellzey-texas/index.html  
Scoop: Trump team blames conservative for loser endorsement, 3 weeks ago, Donald Trump's advisers are angry at David McIntosh president of the conservative Club for Growth for persuading the former president to..., https://www.axios.com/trump-team-blames-conservative-failed-endorsment-17aa2dd1-b4be-4ca7-beeb-c74d1d472a09.html  
GOP takes down 2020 page touting Trump's 'historic peace agreement with the Taliban', 2 days ago, One of the few areas of foreign policy President Biden and former President Donald Trump agreed on was ending the two-decade-long war in..., https://news.yahoo.com/gop-takes-down-2020-page-041929089.html  
House Democrats won't have a shot at getting Trump's tax returns from the IRS until at least November, 1 week ago, The Biden administration told Judge Trevor McFadden a Trump appointee on the DC District Court last week that the Treasury Department believes..., https://www.cnn.com/2021/08/09/politics/trump-taxes-november/index.html  
Donald Trump Would Have Made a Great House Republican, 3 weeks ago, In the House these days Trump and Trumpism remain the dominant reality ... Republican Conference has elevated Trump's conspiracy theories..., https://www.newyorker.com/news/letter-from-bidens-washington/donald-trump-would-have-made-a-great-house-republican  
What Trump got right, 3 weeks ago, He was impeached for a second time on Jan. 13 before he left office. Donald Trump will not be remembered by most Americans as a great president..., https://www.washingtonpost.com/outlook/2021/07/30/what-trump-got-right/  
House Democrats can get some of Trump's tax records from accounting firm Mazars USA judge rules, 1 week ago, (CNN) The US House should be able to access some of Donald Trump's tax records through a subpoena to his accounting firm Mazars USA..., https://www.cnn.com/2021/08/11/politics/trump-taxes-mazars-house-democrats/index.html  
Trump raised millions but spent none of it on audits and GOP candidates, 2 weeks ago, Six months since leaving office former President Donald Trump is sitting on a $102 million war chest. But having whipped his supporters..., https://www.politico.com/news/2021/08/03/trump-spending-millions-gop-candidates-502233  
Congressman and veteran Adam Kinzinger calls out GOP for trying to ‘memory hole’ Trump’s Afghanistan policy, 2 days ago, One of his party's highest-profile Trump critics Mr Kinzinger joined the US Air Force in 2003 and flew missions in both Afghanistan and..., https://www.independent.co.uk/news/world/americas/us-politics/adam-kinzinger-trump-biden-afghanistan-b1903281.html  
Bad News for ‘Trump-Adjacent Weirdos’ Delights Seth Meyers, 2 days ago, Bad News for 'Trump-Adjacent Weirdos' Delights Seth Meyers. Meyers enjoyed seeing Mike Lindell get word on camera that a defamation suit against..., https://www.nytimes.com/2021/08/13/arts/television/seth-myers-mike-lindell.html  
Former US attorney tells investigators he quit because he heard Trump was considering firing him, 6 days ago, Documents released by the House in its investigation of Trump's pressure on the Justice Department to substantiate his election fraud claims..., https://www.cnn.com/2021/08/11/politics/pak-trump-georgia-election-testimony/index.html  
January 6 committee opening is crucial chance to correct Trump's lies, 3 weeks ago, In examining Trump's behavior after he lost November's election and then claimed massive fraud investigators will later likely draw a direct..., https://www.cnn.com/2021/07/27/politics/donald-trump-nancy-pelosi-january-6-commission/index.html  
Excerpts from new book detail Trump's final days in office, 2 days ago, CNN's Jamie Gangel previews a new book from journalists Bob Woodward and Robert Costa detailing the final days of Trump's presidency and the..., https://www.cnn.com/videos/media/2021/08/16/new-book-peril-trump-biden-gangel-nr-vpx.cnn  
Die Hard Trump Supporters Increasingly Demand Violence If He Isn’t Reinstated Homeland Security Warns, 1 week ago, Die Hard Trump Supporters Increasingly Demand Violence If He Isn't Reinstated Homeland Security Warns. “Conspiracy theories associated with..., https://www.rollingstone.com/politics/politics-news/homeland-security-warns-trump-violence-reinstated-1209136/  
Donald Trump wants his supporters to carry 'Trump Cards', 2 weeks ago, Four designs of a "Trump Card" with gold lettering on a dark-red. Trump's PAC asked supporters in an email on Wednesday to choose which "Trump..., https://www.businessinsider.com/donald-trump-wants-supporters-to-carry-trump-cards-2021-8  
'Sore loser' Trump reaps fruits of election lies in Arizona, 3 weeks ago, (CNN) Ex-President Donald Trump's big lie came full circle on Saturday as he traveled to Arizona to dangerously seize on the false fruits of..., https://www.cnn.com/2021/07/25/politics/donald-trump-arizona-audit-fraud-lies-election/index.html  
How the Census Bureau Stood Up to Donald Trump’s Meddling, 6 days ago, WASHINGTON — There were 10 days left in the Trump presidency. And John Abowd and Tori Velkoff had a decision to make., https://www.nytimes.com/2021/08/12/sunday-review/census-redistricting-trump-immigrants.html  
Scottish Group Seeks Source of Trump’s Funds for Golf Courses, 1 week ago, Trump through an “unexplained wealth order” a powerful legal instrument usually deployed against leading figures in organized crime or drug..., https://www.nytimes.com/2021/08/11/world/europe/scotland-trump-turnberry.html  
Trump Cards: The Story Behind the Secret Fundraising Magic, 2 weeks ago, Donald Trump during a presidential campaign event at Trask Coliseum in Wilmington NC in 2016. Photographer: Sara D. Davis/Getty Images North..., https://www.bloomberg.com/news/articles/2021-08-05/trump-cards-the-story-behind-the-secret-fundraising-magic  
Donald Trump's Plot Against America, 6 days ago, There would be no celebrating. Mary Trump. Photograph by Dina Litovsky/Redux for The New Republic. That horrific day—which..., https://newrepublic.com/article/163115/donald-trump-plot-against-america  
Donald Trump's favorite athlete just mocked the 'Big Lie' to the man who beat him, 1 month ago, And yes Brady who is not exactly known for his comedic timing trolled Trump's ongoing insistence that he won the 2020 election. “Not a lot of..., https://www.cnn.com/2021/07/20/politics/tom-brady-donald-trump-big-lie-joe-biden/index.html  
Trump tries to sabotage the Biden infrastructure deal, 3 weeks ago, Donald Trump tried and failed to pass an infrastructure bill so many times over the course of his presidency that his attempts were reduced..., https://www.politico.com/news/2021/07/28/infrastructure-deal-trump-501287  
The 6 big questions we may now get answered on Donald Trump's taxes, 2 weeks ago, (CNN) We're going to see Donald Trump's taxes. ... a look at the five biggest questions the release of Trump's tax returns could show., https://www.cnn.com/2021/08/02/politics/donald-trump-taxes-irs-congress/index.html  
Covid: Biden to continue Trump's Title 42 migrant expulsions, 2 weeks ago, The Biden administration has said it will indefinitely extend a Trump-era pandemic policy that allows the US to swiftly expel undocumented..., https://www.bbc.com/news/world-us-canada-58077311  
New York Times: Trump 2020 campaign refunds millions to donors after using aggressive fundraising tactic, 1 week ago, What's more the Times reported Saturday that more than $135 million has been refunded to donors by Trump's reelection campaign the Republican..., https://www.cnn.com/2021/08/07/politics/trump-refunds-millions-2020-campaign-fundraising/index.html  
A tale of two chambers: Trump's power holds in House wanes in Senate | TheHill, 5 days ago, McConnell ignoring Trump's warnings that the infrastructure deal was a “disgrace” joined 18 other Senate Republicans in approving the $1..., https://thehill.com/homenews/house/567651-a-tale-of-two-chambers-trumps-power-holds-in-house-wanes-in-senate  
How Trump stiff-armed Congress — and gaslighted the courts — to build his wall, 2 weeks ago, President Donald Trump tours a section of the U.S.-Mexico border wall Tuesday Jan. 12 2021 in Alamo Texas. | Alex Brandon/AP Photo., https://www.politico.com/news/2021/08/06/trump-congress-wall-pentagon-502652  
Amid Investigations Trump PAC Still Using Prechecked Recurring Donation Boxes, 2 weeks ago, Former President Donald Trump's political committees continue to precheck boxes that'll make supporters' contributions recur. Getty Images. O n..., https://www.forbes.com/sites/zacheverson/2021/08/06/amid-investigations-trump-pac-still-using-prechecked-donation-boxes/  
Rudy Giuliani says ‘I committed no crime’ while working for Trump, 2 weeks ago, Giuliani's attempts to mine dirt on Joe Biden saw Trump impeached – and acquitted – for a first time. Now under investigation himself Giuliani..., https://www.theguardian.com/us-news/2021/jul/31/rudy-giuliani-donald-trump-attorney  
Trump: Jan. 6 Cops Who Spoke to Congress Are 'Pussies', 3 weeks ago, Donald Trump has expressed anger that the officers blamed him for the riot he clearly inspired and speculated they were being used as pawns..., https://www.thedailybeast.com/donald-trump-says-jan-6-cops-who-spoke-to-congress-are-pussies  
Trump Is Telling His Dinner Pals He’s Planning to Run for President in 2024, 1 month ago, Former president Donald Trump speaks at the Conservative Political Action Conference (CPAC) Sunday July 11 2021 in Dallas. LM Otero/AP., https://www.rollingstone.com/politics/politics-news/trump-run-president-2024-twitter-campaign-1198912/  
They predicted a Trump coup attempt. Hear what they say now, 2 weeks ago, They say they are worried that even with Trump out office not much has changed and another January 6-style riot could occur if the..., https://www.cnn.com/videos/politics/2021/08/06/assault-on-democracy-election-experts-predicted-trump-coup-goldfeder-mitchell-newday-sot-vpx.cnn  
Tom Barrack and the influence he had in Trump's world, 3 weeks ago, When Donald Trump accepted the Republican nomination for president in 2016 a little-known businessperson received a prime convention..., https://www.cnn.com/2021/07/25/politics/barrack-trump-lobbying-charges/index.html  
Want to evaluate Donald Trump's judgment? Listen to Donald Trump | TheHill, 3 weeks ago, As president Trump selected people to serve in the most important positions in the United States government. Anyone interested in assessing..., https://thehill.com/opinion/campaign/564705-want-to-evaluate-donald-trumps-judgment-listen-to-donald-trump  
Trump and his allies continue to pour donor money into Trump's businesses, 2 weeks ago, Of that $750000 the largest chunk was spent by the Make America Great Again PAC Trump's presidential campaign committee-turned political..., https://abcnews.go.com/US/trump-allies-continue-pour-donor-money-trumps-businesses/story%3Fid%3D79272268  
Opinion | Michael Wolff: I'm Sure Trump Will Run for President in 2024, 4 weeks ago, Wolff is the author of three books about the Trump presidency. To write three books in four years about Donald Trump has been an immersion into..., https://www.nytimes.com/2021/07/23/opinion/politics/trump-2024-michael-wolff.html  
The rule of law is pushing back against Trump's big lie, 1 week ago, It could also have broader implications for those who continue to baselessly spread the "big lie" -- including former President Donald Trump..., https://www.cnn.com/2021/08/08/opinions/the-rule-of-law-is-pushing-back-against-trumps-big-lie-eisen-lydgate/index.html  
Jihadists flood pro-Trump social network with propaganda, 2 weeks ago, A man uses a cell phone. The proliferation of terrorist propaganda on GETTR underscores the challenges facing former President Donald Trump and..., https://www.politico.com/news/2021/08/02/trump-gettr-social-media-isis-502078  
Capitol attack committee chair vows to investigate Trump: ‘Nothing is off limits’, 1 month ago, In an interview with the Guardian Thompson said that he is also prepared to depose members of Congress and senior Trump administration..., https://www.theguardian.com/us-news/2021/jul/21/capitol-attack-committee-chair-bennie-thompson  
Opinion | Michael Wolff: I'm Sure Trump Will Run for President in 2024, 4 weeks ago, Wolff is the author of three books about the Trump presidency. To write three books in four years about Donald Trump has been an immersion into..., https://www.nytimes.com/2021/07/23/opinion/politics/trump-2024-michael-wolff.html  
Die Hard Trump Supporters Increasingly Demand Violence If He Isn’t Reinstated Homeland Security Warns, 1 week ago, Die Hard Trump Supporters Increasingly Demand Violence If He Isn't Reinstated Homeland Security Warns. “Conspiracy theories associated with..., https://www.rollingstone.com/politics/politics-news/homeland-security-warns-trump-violence-reinstated-1209136/  
The rule of law is pushing back against Trump's big lie, 1 week ago, It could also have broader implications for those who continue to baselessly spread the "big lie" -- including former President Donald Trump..., https://www.cnn.com/2021/08/08/opinions/the-rule-of-law-is-pushing-back-against-trumps-big-lie-eisen-lydgate/index.html  
Jihadists flood pro-Trump social network with propaganda, 2 weeks ago, A man uses a cell phone. The proliferation of terrorist propaganda on GETTR underscores the challenges facing former President Donald Trump and..., https://www.politico.com/news/2021/08/02/trump-gettr-social-media-isis-502078  
Capitol attack committee chair vows to investigate Trump: ‘Nothing is off limits’, 1 month ago, In an interview with the Guardian Thompson said that he is also prepared to depose members of Congress and senior Trump administration..., https://www.theguardian.com/us-news/2021/jul/21/capitol-attack-committee-chair-bennie-thompson  
‘Woke means you lose’: Donald Trump rails at USWNT after Olympic bronze, 2 weeks ago, Donald Trump who spent significant portions of his presidency criticizing athletes has been strangely quiet during the Tokyo Olympics., https://www.theguardian.com/football/2021/aug/05/donald-trump-uswnt-usa-soccer-olympics-bronze-megan-rapinoe-tokyo-2020  
Don't treat Trump's legal woes like the Mueller report, 2 weeks ago, This summer the commentariat revisited a favorite debate: Is Donald Trump going to prison? The speculation heated up in the weeks before..., https://www.cjr.org/first_person/dont-treat-trumps-legal-woes-like-the-mueller-report.php  
Trump's attempted coup: Who are the insiders and will they testify?, 2 weeks ago, Key members of former president Donald Trump's justice department could face questioning from the house select committee investigating the..., https://www.cnn.com/videos/politics/2021/08/06/trump-attempted-coup-insiders-honig-breaks-it-down-newday-vpx.cnn  
The dirty little secret about Trump's endorsements, 2 weeks ago, Former President Donald Trump boasts his winning endorsement record any chance he gets but is his seal of approval really all it's cracked..., https://www.cnn.com/videos/politics/2021/08/03/dirty-little-secret-trump-endorsements-cillizza-the-point.cnn  
Which Trump Regulations Were Overturned by Biden?, 3 weeks ago, The Trump administration desperately wanted to cut government benefits and it had outside help to do so. But very few of its new rules held..., https://www.theatlantic.com/politics/archive/2021/07/which-trump-regulations-were-overturned-biden/619583/  
Trump's GDP Growth Was the Worst Since the Great Depression, 2 weeks ago, Still it's a widely used metric and Trump was downright obsessed with it so here goes. Presidents and GDP Growth. Annualized real growth from..., https://www.bloomberg.com/opinion/articles/2021-08-02/trump-s-gdp-growth-was-the-worst-since-the-great-depression  
Biden railed against Trump’s immigration policies now defends them in courts, 1 week ago, If that sounds like the type of immigration portfolio former President Donald Trump would pursue it's because it is., https://www.politico.com/news/2021/08/10/biden-trump-immigration-policies-503108  
Trump political groups continue to spend money at his properties, 2 weeks ago, His campaign is over. But Trump's political groups are still spending donor money at his properties. Former president Donald Trump speaks at..., https://www.washingtonpost.com/politics/2021/08/01/trump-pacs-hotels-spending/  
Analysis | Trump's diminished power is showing at a very bad time, 3 weeks ago, I am not raising this aseasonal reference to argue that former president Donald Trump's efforts to bully Republican lawmakers with the..., https://www.washingtonpost.com/politics/2021/07/29/trump-diminished-power/  
An Analysis Of New Books About Donald Trump's Presidency, 4 weeks ago, Several books about the Trump administration's final year some including interviews with the ex-president are arriving in bookstores., https://www.npr.org/2021/07/22/1019130167/an-analysis-of-new-books-about-donald-trumps-presidency  
Trump seeks to block Treasury Department from giving his tax returns to Congress, 2 weeks ago, Lawyers for Trump said the stated reason for seeing the returns to examine how the IRS audits presidents is simply a pretext for wanting..., https://www.nbcnews.com/politics/donald-trump/trump-seeks-block-treasury-department-handing-over-his-tax-returns-n1275907  
How Trump tried to pressure Georgia officials to overturn the 2020 ..., 2 weeks ago, Timeline: What Georgia prosecutors are looking at as they investigate Trump's efforts to overturn the election ... Washington (CNN) – Prosecutors..., https://edition.cnn.com/interactive/2021/08/politics/trump-georgia-2020-election/  
Allen Weisselberg resigned from the top of the Trump Organization ..., 1 month ago, Why is Trump's business still run by a trust? If Trump can control his company now why doesn't he? What about Ivanka Trump? What is..., https://www.washingtonpost.com/politics/2021/07/21/weisselberg-trump-organization-eric-donald-ivanka/  
Trump called acting AG Jeffrey Rosen repeatedly over false election ..., 3 weeks ago, President Donald Trump called his acting attorney general nearly every day at the end of last year to alert him to claims of voter fraud or..., https://www.washingtonpost.com/national-security/trump-rosen-election-calls/2021/07/28/43106ab6-efd6-11eb-bf80-e3877d9c5f06_story.html  
What Trump's enemies are missing | TheHill, 2 weeks ago, Donald Trump is rarely stealthy. No wonder his enemies are so worried. Monica Crowley served as assistant secretary of the Treasury for public..., https://thehill.com/opinion/white-house/566213-what-trumps-enemies-are-missing  
Trump and the GOP spin fantasies to hide his crimes against the Constitution, 4 weeks ago, The audio came out on the same day Trump's mouthpiece on Capitol Hill House Minority Leader Kevin McCarthy and other Republicans spoke out..., https://www.cnn.com/2021/07/22/politics/donald-trump-joe-biden-insurrection-republicans-pelosi/index.html  
Trump's little win in Ohio, 2 weeks ago, The story of former President Donald Trump's influence took another turn last night. In an Ohio primary Trump-endorsed Mike Carey secured..., https://theweek.com/talking-points/1003352/a-victory-for-trump-but-how-big  
January 6 rioters followed Trump's blueprint, 3 weeks ago, (CNN) When Congressman Mo Brooks attended Donald Trump's "Save America Rally" at the Ellipse Wednesday January 6 -- the day Trump loyalists..., https://www.cnn.com/2021/07/30/opinions/mo-brooks-jan-6-trump-rioters-dantonio/index.html  
Trump's appointees are turning the Supreme Court to the right with different tactics, 3 weeks ago, (CNN) The three appointees of former President Donald Trump have together sealed the Supreme Court's conservatism for a generation..., https://www.cnn.com/2021/07/26/politics/trump-kavanaugh-gorsuch-barrett-supreme-court/index.html  
How Trump's Effort to Cancel Democracy Was Fueled By Gateway ..., 2 weeks ago, Website Run by 'Dumbest Man on the Internet' Helped Fuel Trump's Effort to Cancel Democracy. EXTREMELY ONLINE., https://www.thedailybeast.com/how-trumps-effort-to-cancel-democracy-was-fueled-by-gateway-pundit  
Biden’s Climate Plans Are Stunted After Dejected Experts Fled Trump, 2 weeks ago, Hundreds of scientists and policy experts left the government during the Trump administration. The jobs remain unfilled six months into..., https://www.nytimes.com/2021/08/01/climate/biden-scientists-shortage-climate.html  
Why Ron DeSantis is more dangerous than Trump, 2 weeks ago, Former President Donald Trump is a clear and present danger to our nation — at least if you support our democratic republic., https://www.msnbc.com/opinion/why-ron-desantis-more-dangerous-trump-n1276142  
Why Donald Trump's absurd 'reinstatement' fantasy matters, 3 weeks ago, For those concerned about domestic extremists Trump's "reinstatement" nonsense creates a threat that can't be ignored., https://www.msnbc.com/rachel-maddow-show/why-donald-trump-s-absurd-reinstatement-fantasy-matters-n1275000  
‘He’s a Great Guy’: Trump’s Favored Aide Has Troubled Past, 3 weeks ago, Former President Donald Trump speaks with Republican congressional candidate Max Miller at a rally at the. Photo by Jabin Botsford/The..., https://www.politico.com/news/magazine/2021/07/28/max-miller-ohio-congress-trump-profile-500187  
Week In Politics: New Notes Further Show Trump's Attempt To Stop ..., 2 weeks ago, More troubles for former president Donald Trump with the release of handwritten notes detailing the pressure he put on former Justice..., https://www.npr.org/2021/07/31/1023146086/week-in-politics-new-notes-further-show-trumps-attempt-to-stop-transfer-of-power  
Secret IRS Files Reveal How Much the Ultrawealthy Gained by Shaping Trump’s “Big Beautiful Tax Cut”, 1 week ago, Billionaire business owners deployed lobbyists to make sure Trump's 2017 tax bill was tailored to their benefit. Confidential IRS records show..., https://www.propublica.org/article/secret-irs-files-reveal-how-much-the-ultrawealthy-gained-by-shaping-trumps-big-beautiful-tax-cut  
Two more police officers die by suicide after defending Capitol during riot by pro-Trump mob tally now 4, 2 weeks ago, Two more police officers die by suicide after defending Capitol during riot by pro-Trump mob tally now 4., https://www.cnbc.com/2021/08/02/3rd-police-officer-gunther-hashida-kills-himself-after-capitol-riot-by-trump-mob.html  
Juan Williams: Trump's GOP is a giant scam | TheHill, 1 week ago, “Trump has continued to vigorously solicit donations from supporters based mostly on false claims of voter fraud in the 2020 election” the..., https://thehill.com/opinion/campaign/566923-juan-williams-trumps-gop-is-a-giant-scam  
Trump Officials Can Testify in Jan. 6 Inquiries: Justice Dept., 2 weeks ago, Trump's supporters have argued that a president cannot function if privilege can be taken away by a successor exposing sensitive decision-..., https://www.nytimes.com/2021/07/27/us/politics/trump-officials-jan-6-testify.html  
Trump's Obsession With GDP Growth Didn't Work Out So Well, 1 week ago, ... Trump and his predecessors. This is let's be clear from the start not a perfect way of measuring presidential economic performance., https://www.bloomberg.com/opinion/articles/2021-08-07/trump-s-obsession-with-gdp-growth-didn-t-work-out-so-well  
POLITICO Playbook: Reports of Trump's demise are exaggerated ..., 2 weeks ago, TRUMP REDEEMS HIMSELF IN OHIO — MIKE CAREY might have been on the ballot but in the Buckeye State on Tuesday night DONALD TRUMP was just as..., https://www.politico.com/newsletters/playbook/2021/08/04/reports-of-trumps-demise-are-exaggerated-493843  
The Secret Source Who Helped Fuel Trump’s Big Lie, 3 weeks ago, Joshua Merritt photographed outside his home. Joshua Merritt was about five years old when he first heard about what many Trump supporters now..., https://www.newyorker.com/news/american-chronicles/the-secret-source-who-helped-fuel-trumps-big-lie  
Revealed: the people who signed up to the Magacoin Trump cryptocurrency, 4 weeks ago, Revealed: the people who signed up to the Magacoin Trump cryptocurrency. It bills itself as the 'digital currency for the MAGA community' but..., https://www.theguardian.com/technology/2021/jul/22/magacoin-pro-trump-cryptocurrency-attracts-over-1000-people-to-sign-up  
State orders $1 million refund for Trump on Chicago tower property taxes; Cook County moves to block it, 3 weeks ago, The Illinois Property Tax Appeal Board has decided former President Donald Trump is due a $1 million refund on his skyscraper's 2011 tax..., https://chicago.suntimes.com/2021/7/30/22602534/trump-property-tax-refund-1-million-cook-county-lawsuit-chicago-illinois-attorney-general  
Alexander Vindman: Trump's Phone Call Changed My Life, 2 weeks ago, President Donald Trump's communications team was placing a call to President Volodymyr Zelensky of Ukraine and we were there to listen., https://www.theatlantic.com/politics/archive/2021/08/trump-ukraine-call-impeachment-vindman/619617/  
Dominion's defamation suit is moving forward. That's good for democracy., 4 days ago, A federal judge ruled on Wednesday that a major defamation case against key boosters of former President Donald Trump's false claims of..., https://www.msnbc.com/opinion/dominion-s-defamation-suit-moving-forward-s-good-democracy-n1276819  
Trump's Republican critics rake in cash, 3 weeks ago, Republican critics of Donald Trump have raked in campaign cash this year as their votes to impeach the former president and investigate the..., https://www.axios.com/trumps-republican-critics-rake-in-cash-252780b6-d1d7-42ea-a5c5-cc3d70a05782.html  
Inside Trump's intense search for a Cheney challenger, 4 weeks ago, Former President Donald Trump's top political advisers have been holding quiet talks over the last several months with the primary..., https://www.politico.com/news/2021/07/23/trump-cheney-challenger-500599  
Trump’s false election fraud claims fuel Michigan GOP meltdown, 3 weeks ago, Joe Biden defeated Donald Trump by more than 150000 votes in Michigan last November. Trump and the Michigan Republican Party still aren't..., https://www.politico.com/news/2021/07/30/michigan-gop-trump-election-fraud-501701  
Trump’s New Florida Gig Requires Suspension of Disbelief, 2 weeks ago, Trump's New Florida Gig Requires Suspension of Disbelief. Former president makes way for a new star at Disney World but gets his own makeover..., https://www.wsj.com/articles/trumps-new-florida-gig-requires-suspension-of-disbelief-11628261777  
We talked to 22 insiders with front row seats to Trump's hostile takeover of the GOP, 2 days ago, Donald Trump against a red background with 16 Republican candidates for the 2016 United States presidential. Insider published the definitive..., https://www.businessinsider.com/how-trump-took-over-the-gop-the-definitive-oral-history-2021-7  
Afghanistan: After Trump's 'rotten' deal what incentive is there for Taliban to negotiate?, 1 week ago, The Trump deal was "a rotten one" Britain's Defence Secretary Ben Wallace candidly declared in an interview this week., https://news.sky.com/story/afghanistan-after-trumps-rotten-deal-what-incentive-is-there-for-taliban-to-negotiate-12377962  
Trump's Olympics soccer tirade targets U.S. Canada and Sweden would like a word., 2 weeks ago, In what is clearly a grasp at maintaining some modicum of relevancy former President Donald Trump released an unhinged statement following..., https://www.nbcnews.com/think/opinion/trump-s-olympics-soccer-tirade-targets-u-s-canada-sweden-ncna1276136  
Our brother Paul Gosar backed Trump's lie and betrayed America. Has he no shame?, 2 weeks ago, Our brother Paul Gosar backed Trump's lie and betrayed America. Has he no shame? Unless your GOP colleagues step in you are doomed to go down..., https://www.nbcnews.com/think/opinion/our-brother-paul-gosar-backed-trump-s-lie-betrayed-america-ncna1275599  
Thomas Barrack: Top Trump aide pleads not guilty to working as foreign agent, 3 weeks ago, Billionaire investor and former Donald Trump adviser Thomas Barrack has pleaded not guilty to charges of acting as an agent of a foreign..., https://www.bbc.co.uk/news/world-us-canada-57979356  
Mark Meadows says 'Cabinet members' meeting at Trump's New Jersey golf club, 2 weeks ago, Former President Donald Trump has been holding meetings with "Cabinet members" at his golf club in New Jersey this week according to a top..., https://news.yahoo.com/mark-meadows-says-cabinet-members-175100892.html  
Trump's impact on the line in Texas special election, 3 weeks ago, Susan Wright the widow of the late Rep. Ron Wright has Trump's endorsement over fellow Republican Jake Ellzey in Texas' 6th District., https://www.politico.com/news/2021/07/25/trump-texas-special-election-500689  
TikTok a Year After Trump’s Ban: No Change but New Threats, 3 weeks ago, Trump is gone and the threat from the US government has receded—but the Chinese government now looms over the popular app. Featured Video., https://www.wired.com/story/tiktok-year-trump-ban-no-change-new-threats/  
Trump's Scottish golf courses may soon be at center of their own ..., 1 week ago, "There are real and substantial concerns about financial arrangements of the Trump Organization" one lawyer argued. By Meaghan Ellis. Published..., https://www.salon.com/2021/08/07/trumps-scottish-golf-courses-may-soon-be-at-center-of-their-own-mcmafia-law-investigation_partner/  
MyPillow Guy Punts Timeline for Trump Retaking Power as ..., 2 weeks ago, As The Daily Beast previously reported Trump fans can trace that latest prophecy not to any legal scholars but to pillow salesman Mike Lindell..., https://www.thedailybeast.com/mypillow-guy-mike-lindell-punts-timeline-for-trump-retaking-power-as-august-conspiracy-theories-get-wackier  
Donald Trump's influence in Joe Biden's America | Australia news, 2 weeks ago, It might seem like a post-Trump world but in red states across the US his most hardline supporters are setting the political agenda., https://www.theguardian.com/australia-news/audio/2021/aug/02/donald-trumps-influence-in-joe-bidens-america  
Trump's coup came so close to working — do the American people ..., 2 weeks ago, More evidence on Trump's late effort to pervert the DOJ — as Democrats push onward with "bipartisanship" and denial. By Chauncey DeVega., https://www.salon.com/2021/08/04/trumps-coup-same-so-close-to-working--do-the-american-people-even-care/  
Secret Donors to Nonprofit Pushing Trump’s “Big Lie” Election Conspiracy Revealed, 1 week ago, Secret Donors to Nonprofit Pushing Trump's “Big Lie” Election Conspiracy Revealed, https://theintercept.com/2021/08/07/election-fraud-bradley-impact-fund-donors/  
Trump Border Wall: Builder Tommy Fisher Is Looking for a Buyer, 4 weeks ago, The Guy Who Spent $30 Million Building Trump's Wall Is Looking for Buyers. When Tommy Fisher heard the call for a big beautiful wall he..., https://www.bloomberg.com/news/features/2021-07-22/trump-border-wall-builder-tommy-fisher-is-looking-for-a-buyer  
